20210105  15:37:25,727.93,727.93,727.13,727.13,6
20210105  15:37:26,727.2,727.77,727.2,727.77,34
20210105  15:37:27,727.25,727.66,727.0,727.0,8
20210105  15:37:28,727.21,727.22,727.03,727.03,10
20210105  15:37:29,727.3,727.3,726.98,726.99,3
20210105  15:37:30,726.99,727.3,726.84,727.3,16
20210105  15:37:31,727.53,727.53,727.28,727.29,2
20210105  15:37:32,727.26,727.36,727.09,727.23,7
20210105  15:37:33,727.23,727.23,727.09,727.09,2
20210105  15:37:34,727.21,727.45,727.2,727.45,3
20210105  15:37:35,726.91,727.58,726.91,727.23,17
20210105  15:37:36,727.23,727.23,727.23,727.23,0
20210105  15:37:37,727.15,727.4,726.81,727.4,8
20210105  15:37:38,727.31,727.35,727.3,727.34,11
20210105  15:37:39,727.67,727.78,727.35,727.68,11
20210105  15:37:40,727.74,727.75,727.68,727.68,6
20210105  15:37:41,727.68,728.0,727.68,727.73,19
20210105  15:37:42,727.8,727.89,727.55,727.89,19
20210105  15:37:43,727.72,727.73,727.57,727.57,2
20210105  15:37:44,727.91,727.91,727.36,727.37,23
20210105  15:37:45,727.62,727.63,727.62,727.62,1
20210105  15:37:46,727.32,727.43,727.06,727.36,46
20210105  15:37:47,727.23,727.69,727.21,727.33,34
20210105  15:37:48,727.32,727.6,727.16,727.16,7
20210105  15:37:49,727.51,727.52,727.26,727.42,4
20210105  15:37:50,727.06,727.37,727.06,727.23,4
20210105  15:37:51,727.07,727.12,726.78,726.88,43
20210105  15:37:52,726.97,727.0,726.49,726.69,210
20210105  15:37:53,726.43,726.54,726.28,726.54,17
20210105  15:37:54,726.42,726.42,726.23,726.34,7
20210105  15:37:55,726.48,727.11,726.48,726.51,13
20210105  15:37:56,726.88,726.89,726.64,726.66,23
20210105  15:37:57,726.66,726.66,726.66,726.66,0
20210105  15:37:58,726.65,726.84,726.49,726.75,27
20210105  15:37:59,726.52,726.86,726.52,726.86,4
20210105  15:38:00,726.86,727.0,726.79,726.87,26
20210105  15:38:01,726.65,726.65,726.2,726.53,16
20210105  15:38:02,726.05,726.05,725.8,725.82,33
20210105  15:38:03,725.8,726.19,725.78,725.78,46
20210105  15:38:04,725.7,725.78,725.06,725.24,28
20210105  15:38:05,725.16,725.58,725.07,725.58,49
20210105  15:38:06,725.35,725.46,725.07,725.38,51
20210105  15:38:07,725.17,725.35,724.52,724.59,52
20210105  15:38:08,724.43,724.61,724.36,724.54,33
20210105  15:38:09,724.45,725.13,724.45,725.13,26
20210105  15:38:10,724.94,725.0,724.38,724.68,12
20210105  15:38:11,724.75,724.99,724.49,724.5,16
20210105  15:38:12,724.56,724.94,724.55,724.94,10
20210105  15:38:13,724.87,725.2,724.7,725.03,10
20210105  15:38:14,725.03,725.39,725.0,725.17,30
20210105  15:38:15,725.15,725.15,725.14,725.15,1
20210105  15:38:16,725.44,725.78,725.43,725.78,12
20210105  15:38:17,725.79,726.0,725.72,726.0,33
20210105  15:38:18,725.81,725.81,725.53,725.53,4
